"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0018269642","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_PRS_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0481630241","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_OTH_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0418883567","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_SYR_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0009965448","Disability Indicator","4.2.e_Disability_Speaking: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0405179578","Disability Indicator","4.2.e_Disability_Audio (Hearing): # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0825209824","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0048888189","Disability Indicator","4.2.e_Disability_Visual (Seeing): # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1199536051","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_Leb_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","3","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1661880930","Disability Indicator","4.2.e_Disability_Motor/Mobility: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0691832582","Digital Skills","4.2.e_Digital Skills (Innovation Lab)_Leb_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","5","Nabatiyeh El-Faouka","71103","El Nabatieh","LBN44","Nabatiye","9","LBN44049",33.36394,35.49064,"LOC: Nabatiye el Faouqa","Digital Opportunity Trust","p0000004340","DOT",NA,NA,"UNICEF","m0855702415","s0984959811","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Formal TVET","# of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollment into public formal vocational education","i2043131781","Registration Fees","4.2.b_Registration fees_SYR_Male_19-25: # of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollement into public formal vocational education","Adol/Youth","11","Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3","53119-01-005",34.0011,36.1558,"IS: Douris 005","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1666234475","s0998360302","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Formal TVET","# of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollment into public formal vocational education","i1608463655","Registration Fees","4.2.b_Registration fees_SYR_Female_19-25: # of Lebanese and non-Lebanese male and female adolescents and youth supported for enrollement into public formal vocational education","Adol/Youth","14","Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3","53119-01-005",34.0011,36.1558,"IS: Douris 005","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"UNICEF","m1666234475","s0998360302","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Income Generation","# of adolescents and youth who access employment or income generation opportunities","i0023575621","Seed Funding and Incubation","4.2.h_Seed funding and Incubation_Leb_Female: # of adolescents and youth who access employment or income generation opportunities","Adol/Youth","9","Nabatieh Et-Tahta","71104","El Nabatieh","LBN44","Nabatiye","9","71111-41-001",33.376964,35.484553,"DC: DTN: Nabatiyeh",NA,"p0000014829","Nawaya network",NA,NA,"UNICEF","m2085242297","s1000553515","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-01-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Income Generation","# of adolescents and youth who access employment or income generation opportunities","i0625945966","Seed Funding and Incubation","4.2.h_Seed funding and Incubation_Leb_Male: # of adolescents and youth who access employment or income generation opportunities","Adol/Youth","6","Nabatieh Et-Tahta","71104","El Nabatieh","LBN44","Nabatiye","9","71111-41-001",33.376964,35.484553,"DC: DTN: Nabatiyeh",NA,"p0000014829","Nawaya network",NA,NA,"UNICEF","m2085242297","s1000553515","2019-01-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Tracing","# of adolescents and youth who are employed or generating income","i1480157704","3 Months post training","4.2.i_3-months post training or seed funding/incubation_Leb_Female: # of adolescents and youth who are employed or generating income","Adol/Youth","5","Nabatieh Et-Tahta","71104","El Nabatieh","LBN44","Nabatiye","9","71111-41-001",33.376964,35.484553,"DC: DTN: Nabatiyeh",NA,"p0000014829","Nawaya network",NA,NA,"UNICEF","m1607859088","s1000553515","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-03-31","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Tracing","# of adolescents and youth who are employed or generating income","i0957413252","3 Months post training","4.2.i_3-months post training or seed funding/incubation_Leb_Male: # of adolescents and youth who are employed or generating income","Adol/Youth","5","Nabatieh Et-Tahta","71104","El Nabatieh","LBN44","Nabatiye","9","71111-41-001",33.376964,35.484553,"DC: DTN: Nabatiyeh",NA,"p0000014829","Nawaya network",NA,NA,"UNICEF","m1607859088","s1000553515","2019-03-01",10284,"LCRP-2019-R-Youth & Adolescents"
